Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Sir Peter Bottomley MP,1416,2018-05-04 10:39:21 EDT,Photo,13,1,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/sirpeterbottomleyofficial/posts/757246844399160,"Last week the All-Party Group on Leasehold and Commonhold Reform, to which I am Co-chair, held a highly successful meeting with over 80 attendees from within the leasehold sector including the legal profession and many of my colleagues from across Parliament. Speakers included John Hall, Director at the Ministry of Housing Communities and Local Government, who updated MPs and leasehold sector insiders on government action to outlaw leasehold houses and reduce ground rents to as low as zero. Law Commissioner Professor Nicholas Hopkins outlined progress on his review of leasehold enfranchisement and extension, and commonhold. After the meeting there was a drinks reception to celebrate the achievements of the Leasehold Knowledge Partnership, which is also the secretariat of the APPG, in finally getting leasehold reform onto the government’s agenda. We are making progress, none of which would have been possible without the hard work of many individuals and groups who are uniting for...",https://www.facebook.com/sirpeterbottomleyofficial/photos/a.295021833954999.1073741828.293136030810246/757245534399291/?type=3,,,,,,-1.8666666666666667
Robert H Halfon,5013,2018-05-04 10:08:00 EDT,Native Video,8,2,0,1,0,0,0,0,0,original,320,320,0,https://www.facebook.com/RobertHalfon/posts/1917831748290846,"Sajid Javid is the new Home Secretary. On Tuesday, during his first appearance in the Commons in his new role, I asked him whether he'd make social justice a defining part of his mission in his new role - following all of the work he did as Communities Secretary in fighting anti-Semitism, looking after the victims of Grenfell and championing affordable housing. Hear what he had to say...",https://www.facebook.com/RobertHalfon/videos/1917831748290846/,,Sajid Javid and Social Justice - 30 April 2018,,,,-2.8181818181818183
Sir Peter Bottomley MP,1413,2018-05-02 10:36:42 EDT,Native Video,33,4,5,0,0,0,0,0,0,original,312,1227,0,https://www.facebook.com/sirpeterbottomleyofficial/posts/755917514532093,"Earlier this week I welcomed the new Secretary of State for Housing, Communities, and Local Governments, James Brokenshire MP, and stressed the importance that he continue the work begun by his predecessor, Sajid Javid, had achieved in further fighting for the rights of leaseholders across the country. Following the tragedy of Grenfell Tower, it is more important than ever that we ensure dangerous cladding is removed post-haste, with the financial implications borne by those responsible for its use rather than those it was imposed on. The Secretary of States' response was highly receptive and signals that, as I would hope, he will continue to work alongside myself, my Parliamentary colleagues, and Leasehold Knowledge Partnership, in furthering the work to the protect endangered lives of leaseholders across this country.",https://www.facebook.com/sirpeterbottomleyofficial/videos/755917514532093/,,"Secretary of State for Housing, Communities, and Local Governments - 30/04/18",,,,2.210526315789474
Diane Abbott MP,46013,2018-05-01 10:29:20 EDT,Native Video,43,4,18,9,0,0,14,0,0,share,708,9129,0,https://www.facebook.com/Dianeabbott/posts/1093056547503469,Solidarity Sports commemorated the memory of Firdaws Hashim and her family who died in the #Grenfell fire by taking her friends and other children affected by the fire to Disneyland. Heartbreaking to hear one of her friends say how much she misses them.,https://www.facebook.com/solidaritysports/videos/10155138447686986/,,Solidarity Sports,"Firdaws Hashim was just 12 when she died with her brothers and parents in the Grenfell Tower fire. Her dream was to go to Disneyland. To honour that dream, as part of the Hashim Family legacy, we took her friends and other children affected by the Grenfell fire to Disneyland. Magic and smiles were made",,,-1.8977272727272727
Chuka Umunna,74776,2018-04-27 07:38:04 EDT,Photo,33,3,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/ChukaUmunna/posts/10156292718369709,"‪Really enjoyed speaking to Lambeth Academy students this morning about getting involved with politics, and taking their questions on Windrush, Brexit and Grenfell. Good luck with your exams!‬",https://www.facebook.com/ChukaUmunna/photos/a.10152709758414709.1073741825.22625199708/10156292718299709/?type=3,,,,,,-4.027027027027027
Rushanara Ali,794003,2018-04-26 13:46:01 EDT,Link,414,13,19,3,1,0,0,0,0,,0,0,0,https://www.facebook.com/rushanaraali/posts/10158521548354619,"At yesterday’s hearing of the Treasury Select Committee, I called on the Chancellor to ensure that housing associations and councils are sufficiently funded to complete safety repairs, and that private landlords fulfil their duty of maintaining safe properties for tenants. Nearly a year after the Grenfell tragedy, only seven out of 160 social housing blocks with flammable cladding similar to that used in the Grenfell tower block, have been replaced. Residents should not have to wait years for vitally needed repairs. Urgent action is needed to support local councils and residents in funding and accessing vital safety measures and repairs. Some housing associations do not have sufficient funds to do the work, whilst others are having problems accessing the money. Currently the government is shirking responsibility and much more needs be done to speed up the repairs process. Residents in privately rented blocks as well as social housing feel let down by the government. Residents and...",http://www.bbc.co.uk/news/uk-politics-43894484,,Hammond rejects Grenfell complacency claims,"The chancellor says claims he is not ""on the side"" of residents trying to replace cladding is unfair.",,,-1.208888888888889
Mark Garnier,2769,2018-04-25 06:38:25 EDT,Link,4,2,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/markrtgarnier/posts/1824250214264555,"Since June 2017 following the tragic events at Grenfell Tower, Hereford and Worcester Fire and Rescue personnel have tried to make contact with residents in the High Rise premises in Wyre Forest. Hereford & Worcester Fire and Rescue Service have written to and knocked on all the homes within the High Rise Premises to offer safety checks which includes free advice and fitting of appropriate smoke detection. Unfortunately to date the uptake has been low at only 35%, Mark Garnier urges residents within these communities to accept this Free Home Fire Safety Check.",https://www.hwfire.org.uk/safety-and-advice/home-safety/home-fire-safety-check/,,Home Fire Safety Check | Hereford & Worcester Fire and Rescue Service,"As part of our commitment to reducing the number of fires in the home, Hereford & Worcester Fire and Rescue Service offers free Home Fire Safety Checks to residents across the two counties.",,,-0.3
Diane Abbott MP,45025,2018-04-23 08:12:00 EDT,Link,73,4,24,0,0,0,0,7,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1085404994935291,"""Nationally, the government must set aside vital funding for local authorities and housing associations, allowing them to fit sprinklers into tower blocks and protect the lives of tens of thousands of people across the country. It should also end its reckless cuts to our fire and rescue service.""",https://morningstaronline.co.uk/article/grenfell-tragedy-compounded-tory-council-crass-indifference,,Grenfell tragedy compounded by Tory council crass indifference,"Grenfell survivors, fed up with Kensington and Chelsea Council dragging their feet over rehousing, have asked for it to be placed into special measures. The Tory government response will be eagerly awaited, writes DIANE ABBOTT",,,-1.1296296296296295
Chris Philp,1734,2018-04-20 07:27:19 EDT,Status,11,4,1,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/chris.philp.official/posts/2076543745924809,"The Government has successfully persuaded the housing development company Barratt Developments to fund the recladding of Citiscape. The cladding of Citiscape, two blocks of flats on the corner of Frith and Drummond Road, was deemed to be a fire safety risk following the Grenfell tragedy – with residents told that they would have to pay for the recladding. The cost of recladding an improving fire safety were expected to cost leaseholders between £5,000 to £6,000 per flat. The two tower blocks, which are ten and six storeys tall respectively contain 97 flats, with the exterior covered in a cladding material deemed unsafe following the Grenfell tragedy. Sajid Javid, the Secretary of State for Housing, Communities and Local Government, announced the decision via Twitter, stating: “Delighted Barratt Developments have told residents of the #Citiscape flats they will cover fire safety and cladding costs. This is the right thing to do and I want to see others follow their lead to protect...",,,,,,,-2.0
Sadiq Khan,699123,2018-04-16 11:04:51 EDT,Link,219,20,41,3,3,2,9,37,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1868614406524671,"Whatever the legal position, it is morally wrong for leaseholders to be forced to pay substantial costs just to make their homes safe due to no fault of their own. It is particularly distressing that young families have been left worrying about the safety of their homes, seeing the value of their home slashed, and are being forced to put their lives on hold because of the blight caused by ongoing uncertainty. It is not acceptable for the Government to sit back and allow this to play out over the coming months or years, as people live with uncertainty and in many cases fear for their safety. Across the board, the Government must find a way to speed up the legal processes, to ensure that cladding cases are prioritised and heard by the tribunal or court at the earliest opportunity. Where there is significant delay, the Government must ensure the works are done immediately to make sure homes are safe....",https://www.theguardian.com/society/2018/apr/16/value-of-london-flats-slashed-by-grenfell-style-cladding,,Value of London flats slashed by Grenfell-style cladding,"Home in New Capital Quay, Greenwich, worth £50,000 rather than £475,000, owner told",,,1.0636942675159236
Diane Abbott MP,43623,2018-04-16 08:28:00 EDT,Link,25,2,5,0,1,1,1,5,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1077747185701072,"ICYMI, here is Diane Abbott MP's recent piece on how both the government and the council have been missing in action when it comes to properly listening and responding to the concerns of the community in #Grenfell.",https://morningstaronline.co.uk/article/grenfell-tragedy-compounded-tory-council-crass-indifference,,Grenfell tragedy compounded by Tory council crass indifference,"Grenfell survivors, fed up with Kensington and Chelsea Council dragging their feet over rehousing, have asked for it to be placed into special measures. The Tory government response will be eagerly awaited, writes DIANE ABBOTT",,,-2.725
Diane Abbott MP,43622,2018-04-15 15:44:00 EDT,Link,37,1,6,4,0,1,0,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1082735795202211,Nine months on - a way to support the Grenfell Tower victims. A new poetry collection expresses the deep grief many are still experiencing after the Grenfell disaster. But it also raises funds to help rebuild communities in the aftermath.,https://leftfootforward.org/2018/04/nine-months-on-heres-how-you-can-support-the-grenfell-tower-victims/,,"Nine months on, here’s how you can support the Grenfell Tower victims",A new poetry collection expresses the deep grief many are still experiencing after the Grenfell disaster. But it also raises funds to help rebuild communities in the aftermath.,,,-2.204081632653061
Diane Abbott MP,43622,2018-04-14 02:48:00 EDT,Link,52,4,10,1,0,1,2,3,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1082736931868764,"""This is what the Tory housing crisis looks like: deposits from £210 in the 1960s to tens of thousands of pounds now, “my rent is nearly as much as I earn”, knocking down housing estates, agent fees, Christmas spent in wholly unsuitable emergency accommodation missing basic facilities, slum landlords raking in housing benefit. It’s all in Labour’s latest party political broadcast, which shines a spotlight on the devastating reality of Britain’s housing crisis under the Tories.""",https://labourlist.org/2018/04/the-tory-housing-crisis-and-grenfell-spin-shame/,,The Tory housing crisis and Grenfell 'spin' shame | LabourList,"Sign up to LabourList's morning email for everything Labour, every weekday morning. This is what the Tory housing crisis looks like: deposits from £210 in the 1960s to tens of thousands of pounds now, ""my rent is nearly as much as I earn"", knocking down housing estates, agent fees, Christmas spent ...",,,-1.4657534246575343
