Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Imran Hussain MP,9243,2018-05-11 06:15:04 EDT,Status,9,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/MP.ImranHussain/posts/2103078973315193,"Retweeted Richard Burgon MP (@RichardBurgon): There will be a Written Ministerial Statement by the Prime Minister today on Grenfell. Let’s hope that - ahead of Monday's parliamentary debate - this is about creating an independent decision-making panel for the Inquiry If not, Labour will force a a vote on this next week. https://t.co/8GdQJkif0A:=:https://twitter.com/RichardBurgon/status/994866689954271232/photo/1",,,,,,,-0.35714285714285715
Richard Burgon MP,25650,2018-05-11 05:42:48 EDT,Photo,27,0,6,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/richardburgonmp/posts/2043030162638591,"There will be a Written Ministerial Statement by the Prime Minister today on Grenfell. Let’s hope that - ahead of Monday's parliamentary debate - it’s about creating an independent decision-making panel for the Inquiry. If not, Labour will force a vote on this next week.",https://www.facebook.com/richardburgonmp/photos/a.1677657262509218.1073741828.1677654202509524/2043030142638593/?type=3,,,,,,-4.090909090909091
David Lammy,50892,2018-05-11 05:27:10 EDT,Photo,495,97,275,5,12,3,67,123,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10155279923566541,A picture speaks a thousand words. Justice for Grenfell.,https://www.facebook.com/DavidLammyTottenham/photos/a.10152845178966541.1073741828.19129786540/10155279923531541/?type=3,,,,,,1.4653061224489796
Richard Burgon MP,25653,2018-05-10 10:40:48 EDT,Native Video,57,7,48,2,0,0,0,0,0,original,539,1620,0,https://www.facebook.com/richardburgonmp/posts/2042702909337983,"On Monday Parliament will finally debate the Grenfell Inquiry Panel. The Prime Minister should listen to the survivors, bereaved families and more than 150,000 members of the public and appoint a panel with diverse experience and expertise.",https://www.facebook.com/richardburgonmp/videos/2042702909337983/,,Richard Burgon | Grenfell Inquiry,,,,-1.0701754385964912
Jeremy Corbyn,1392299,2018-05-09 05:38:16 EDT,Link,2426,164,1458,9,34,5,441,1221,0,,0,0,0,https://www.facebook.com/JeremyCorbynMP/posts/10156428594548872,‪This decision tells you all you need to know about how the Tories treat working class people. Such injustice cannot continue.,https://www.theguardian.com/uk-news/2018/may/08/grenfell-tower-more-costly-fire-resistant-cladding-plan-was-dropped,,Grenfell Tower: fire-resistant cladding plan was dropped,"Exclusive: Nonflammable panel system may have saved lives, expert says, and ended up cheaper",,,1.660322952710496
Diane Abbott MP,46013,2018-05-01 10:29:20 EDT,Native Video,43,4,18,9,0,0,14,0,0,share,708,9129,0,https://www.facebook.com/Dianeabbott/posts/1093056547503469,Solidarity Sports commemorated the memory of Firdaws Hashim and her family who died in the #Grenfell fire by taking her friends and other children affected by the fire to Disneyland. Heartbreaking to hear one of her friends say how much she misses them.,https://www.facebook.com/solidaritysports/videos/10155138447686986/,,Solidarity Sports,"Firdaws Hashim was just 12 when she died with her brothers and parents in the Grenfell Tower fire. Her dream was to go to Disneyland. To honour that dream, as part of the Hashim Family legacy, we took her friends and other children affected by the Grenfell fire to Disneyland. Magic and smiles were made",,,-1.8977272727272727
Chuka Umunna,74776,2018-04-27 07:38:04 EDT,Photo,33,3,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/ChukaUmunna/posts/10156292718369709,"‪Really enjoyed speaking to Lambeth Academy students this morning about getting involved with politics, and taking their questions on Windrush, Brexit and Grenfell. Good luck with your exams!‬",https://www.facebook.com/ChukaUmunna/photos/a.10152709758414709.1073741825.22625199708/10156292718299709/?type=3,,,,,,-4.027027027027027
Rushanara Ali,794003,2018-04-26 13:46:01 EDT,Link,414,13,19,3,1,0,0,0,0,,0,0,0,https://www.facebook.com/rushanaraali/posts/10158521548354619,"At yesterday’s hearing of the Treasury Select Committee, I called on the Chancellor to ensure that housing associations and councils are sufficiently funded to complete safety repairs, and that private landlords fulfil their duty of maintaining safe properties for tenants. Nearly a year after the Grenfell tragedy, only seven out of 160 social housing blocks with flammable cladding similar to that used in the Grenfell tower block, have been replaced. Residents should not have to wait years for vitally needed repairs. Urgent action is needed to support local councils and residents in funding and accessing vital safety measures and repairs. Some housing associations do not have sufficient funds to do the work, whilst others are having problems accessing the money. Currently the government is shirking responsibility and much more needs be done to speed up the repairs process. Residents in privately rented blocks as well as social housing feel let down by the government. Residents and...",http://www.bbc.co.uk/news/uk-politics-43894484,,Hammond rejects Grenfell complacency claims,"The chancellor says claims he is not ""on the side"" of residents trying to replace cladding is unfair.",,,-1.208888888888889
Diane Abbott MP,45025,2018-04-23 08:12:00 EDT,Link,73,4,24,0,0,0,0,7,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1085404994935291,"""Nationally, the government must set aside vital funding for local authorities and housing associations, allowing them to fit sprinklers into tower blocks and protect the lives of tens of thousands of people across the country. It should also end its reckless cuts to our fire and rescue service.""",https://morningstaronline.co.uk/article/grenfell-tragedy-compounded-tory-council-crass-indifference,,Grenfell tragedy compounded by Tory council crass indifference,"Grenfell survivors, fed up with Kensington and Chelsea Council dragging their feet over rehousing, have asked for it to be placed into special measures. The Tory government response will be eagerly awaited, writes DIANE ABBOTT",,,-1.1296296296296295
Diane Abbott MP,43623,2018-04-16 08:28:00 EDT,Link,25,2,5,0,1,1,1,5,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1077747185701072,"ICYMI, here is Diane Abbott MP's recent piece on how both the government and the council have been missing in action when it comes to properly listening and responding to the concerns of the community in #Grenfell.",https://morningstaronline.co.uk/article/grenfell-tragedy-compounded-tory-council-crass-indifference,,Grenfell tragedy compounded by Tory council crass indifference,"Grenfell survivors, fed up with Kensington and Chelsea Council dragging their feet over rehousing, have asked for it to be placed into special measures. The Tory government response will be eagerly awaited, writes DIANE ABBOTT",,,-2.725
Diane Abbott MP,43622,2018-04-15 15:44:00 EDT,Link,37,1,6,4,0,1,0,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1082735795202211,Nine months on - a way to support the Grenfell Tower victims. A new poetry collection expresses the deep grief many are still experiencing after the Grenfell disaster. But it also raises funds to help rebuild communities in the aftermath.,https://leftfootforward.org/2018/04/nine-months-on-heres-how-you-can-support-the-grenfell-tower-victims/,,"Nine months on, here’s how you can support the Grenfell Tower victims",A new poetry collection expresses the deep grief many are still experiencing after the Grenfell disaster. But it also raises funds to help rebuild communities in the aftermath.,,,-2.204081632653061
Diane Abbott MP,43622,2018-04-14 02:48:00 EDT,Link,52,4,10,1,0,1,2,3,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1082736931868764,"""This is what the Tory housing crisis looks like: deposits from £210 in the 1960s to tens of thousands of pounds now, “my rent is nearly as much as I earn”, knocking down housing estates, agent fees, Christmas spent in wholly unsuitable emergency accommodation missing basic facilities, slum landlords raking in housing benefit. It’s all in Labour’s latest party political broadcast, which shines a spotlight on the devastating reality of Britain’s housing crisis under the Tories.""",https://labourlist.org/2018/04/the-tory-housing-crisis-and-grenfell-spin-shame/,,The Tory housing crisis and Grenfell 'spin' shame | LabourList,"Sign up to LabourList's morning email for everything Labour, every weekday morning. This is what the Tory housing crisis looks like: deposits from £210 in the 1960s to tens of thousands of pounds now, ""my rent is nearly as much as I earn"", knocking down housing estates, agent fees, Christmas spent ...",,,-1.4657534246575343
Alison McGovern MP,2492,2018-04-13 09:46:27 EDT,Link,2,0,1,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/alisonmcgovernforwirralsouth/posts/1445177502253735,Well worth your time reading this in advance of Sunday. #JFT96 https://t.co/cDHKXvBas3:=:https://twitter.com/Knox_Harrington/status/984780253334777862,https://t.co/cDHKXvBas3,https://twitter.com/Knox_Harrington/status/984780253334777862,Neil Atkinson on Twitter,“Wrote this about the links between the Hillsborough and Grenfell disasters: https://t.co/SUX9Nb48hk:=:https://www.newstatesman.com/politics/sport/2018/04/29-years-hillsborough-disaster-grenfell-shows-how-little-we-ve-learnt?amp=&__twitter_impression=true”,,,-5.75
Dennis Skinner,113004,2018-04-12 07:56:31 EDT,Link,72,49,155,1,26,1,10,170,0,,0,0,0,https://www.facebook.com/dennisskinnermp/posts/10155258852481560,,https://www.mirror.co.uk/news/politics/fury-tories-overheard-discussing-how-12338949,,Nobody likes a Tory,"Tory activists instructed to accuse Grenfell victims of ""milking the system""",,,-2.824380165289256
Dennis Skinner,113086,2018-04-09 11:54:04 EDT,Native Video,511,27,226,37,1,1,55,13,0,share,10086,79694,0,https://www.facebook.com/dennisskinnermp/posts/10155253021516560,,https://www.facebook.com/Channel4News/videos/1624496467628290/,,Channel 4 News,"""The brutal and inescapable truth is that the fire simply would not have happened if the occupants had been wealthy.""

Jeremy Corbyn says the Grenfell Tower fire showed that London is ""deeply unequal"".",,,-1.4661308840413318
Diane Abbott MP,43646,2018-04-06 08:31:00 EDT,Link,70,2,25,0,1,1,8,1,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/1077749539034170,"""Nationally, the government must set aside vital funding for local authorities and housing associations, allowing them to fit sprinklers into tower blocks and protect the lives of tens of thousands of people across the country. It should also end its reckless cuts to our fire and rescue service."" - Diane Abbott MP.",http://dianeabbott.org.uk/news/articles/news.aspx?p=1021471,,Grenfell tragedy compounded by Tory council indifference,Grenfell tragedy compounded by Tory council indifference,,,1.148936170212766
Andy Slaughter,6693,2018-04-05 05:59:53 EDT,Link,9,2,4,0,1,0,0,0,0,,0,0,0,https://www.facebook.com/andy4hammersmith/posts/1425790247532721,"Which?, the consumer organisation, has published a comprehensive report into the safety of fridges and freezers being sold in the UK. Nearly half of the products tested are potentially unsafe, and Which? has named 250 products as Don't Buys. Which? is a fantastic organisation that has worked tirelessly to promote fire safety following the fire at Grenfell, but it is very sad that it is having to do this work with little support from the Government.",https://www.which.co.uk/news/2018/04/250-fridge-freezers-fridges-and-freezers-named-which-dont-buys-over-fire-safety-concerns/?utm_campaign=whichukf&utm_medium=social&utm_source=twitter&utm_content=fridgefreezer&utm_term=twcampaign,,"250 fridge freezers, fridges and freezers named Which? Don’t Buys over fire safety concerns – Which? News","Hundreds of fridges, freezers and fridge freezers currently on sale in shops across the UK are potentially unsafe, new Which? research reveals. We’ve named 250 refrigeration appliances Don’t Buys…",,,-5.0
